"","country","country_name","iso2c","year","b","se","pop.dens","gov.exp","trade","gdp.growth","gdppc","fem.lab","pop","non.agri","net100hab","bb100hab","mobile100hab","fixed100hab"
"470","KOR","Korea, Rep.","KR",2013,-1.12200610376025,0.0435191223267478,517.612290578727,14.9765418097358,97.9521049538882,3.16470863647184,37060.588045132,41.1422778472011,50428893,97.9009528863272,84.77,37.217692221962,108.610708632871,60.2495680019812
"471","KOR","Korea, Rep.","KR",2014,-1.12386003140399,0.0433907364850206,520.852499230217,15.2252223373693,90.6144418981567,3.2024537945736,38007.9380268307,41.3744085735501,50746659,97.9433229496236,87.5568264944747,37.9366291516462,113.204357572029,58.2541894095719
"472","KOR","Korea, Rep.","KR",2015,-1.12564283659031,0.0432389525114834,523.525547744882,15.0835297322035,79.132494389092,2.80910326824133,38870.1212676257,41.5887859464953,51014947,97.9960922073094,89.9,39.4002368175428,115.961224555932,56.8300378727442
"473","KOR","Korea, Rep.","KR",2016,-1.12730944819841,0.0431156889716297,525.370051470148,15.2400223440118,73.6038094655981,2.94688171508626,39857.0899028877,41.7181721587162,51217803,98.1409651170085,92.84302568,40.3183389466901,120.226327532086,54.9896018231953
"474","KOR","Korea, Rep.","KR",2017,-1.12879118450701,0.043095288352622,526.848248951154,15.4189724650817,77.1209178066416,3.15963574012777,41001.0668862273,41.9236639222756,51361911,98.1492437046569,95.06942188,41.4822018335337,124.585429330022,52.5373296737159
"475","KOR","Korea, Rep.","KR",2018,-1.13008655818731,0.0431795058295436,529.358501289308,16.1348552440273,78.6602619386247,2.66493034603647,41894.105625531,42.1265721564515,51606633,98.1764481274594,96.0228595797887,41.5969285839327,129.672788317825,50.6272919648213
"476","MYS","Malaysia","MY",2000,-1.03706207046554,0.107184410724264,70.5958210318064,10.1652352266127,220.406788982074,8.85886816969386,15920.0499346621,35.6503835255807,23194257,91.4009781117337,21.3847311644538,NA,22.0819662384529,19.9532151428692
"477","MYS","Malaysia","MY",2001,-1.03426854373985,0.106691478148468,72.1628945366002,12.0392876490092,203.364636010653,0.517675319192861,15654.9581222701,35.5483181335555,23709119,91.9890294090119,26.6959725007084,0.0168711456549693,31.1483526654871,19.86393505385
"478","MYS","Malaysia","MY",2002,-1.03149297231401,0.10626637336105,73.6825171206818,12.95780675499,199.356232695655,5.39098830692797,16158.6427243236,35.448706949503,24208391,91.0149185961854,32.3382043389359,0.0797326844233473,37.3961243438277,19.290431156701
"479","MYS","Malaysia","MY",2003,-1.02871637599465,0.10581302184992,75.1752214274844,12.9680086157285,194.195129056831,5.78849928588747,16754.5617543438,35.34176103063,24698819,90.693914783568,34.9711523397291,0.446993032338915,45.038590711564,18.5092291254898
"480","MYS","Malaysia","MY",2004,-1.02587830512842,0.105392612664123,76.672202100137,12.579949709734,210.374265897124,6.78343772370307,17541.7836318846,35.2384667139574,25190652,90.7289979073849,42.2522656295248,1.00235595331157,58.0016745894469,17.6504562089143
"481","MYS","Malaysia","MY",2005,-1.02298523987759,0.105015320913677,78.1939156901537,11.4736063637601,203.854644595624,5.33213916141486,18117.5567052786,35.1328457518786,25690611,91.7377082957736,48.629170245984,1.88045352444128,76.0783774274578,16.9931614316218
"482","MYS","Malaysia","MY",2006,-1.02002552198219,0.104677959383673,79.750299802161,11.1676921633288,202.577146840398,5.5848470671515,18756.0707300377,35.0393023620435,26201961,91.390017158637,51.6379889864403,2.8661976865014,74.2834553490099,16.5716604188519
"483","MYS","Malaysia","MY",2007,-1.01700633370046,0.104380815365918,81.3281692284279,11.5668680674542,192.465506357652,6.29878592740947,19550.6632131505,34.9517677103355,26720370,90.0132263203776,55.7,3.87419784980522,87.3752870937042,16.2797146895795
"484","MYS","Malaysia","MY",2008,-1.0139242054508,0.104121596641749,82.8975985390352,11.5047879794636,176.668324785148,4.83176988913098,20107.286172406,34.6924219333488,27236006,90.0314176653259,55.8,4.88067156395839,101.751336080628,16.5736488676056
"485","MYS","Malaysia","MY",2009,-1.01079510088811,0.103901366955619,84.4164967280475,13.0484795688336,162.5589704527,-1.51352871598715,19446.643862041,34.959293142038,27735040,90.7808999560922,55.9,5.60157836440834,108.685619346502,16.3114962156175
"486","MYS","Malaysia","MY",2010,-1.0076069913018,0.103717359843981,85.8561406178664,12.581169028796,157.944764886771,7.42484738326097,20540.2331482943,34.8569090869217,28208035,89.9100840724879,56.3,7.43688810652709,120.032111417899,16.3421521562916
"487","MYS","Malaysia","MY",2011,-1.00436621502863,0.103568584349999,87.2042459290823,13.2706614765507,154.937684607226,5.29391283414003,21293.2701951499,35.4805506614852,28650955,88.5466468801722,61,8.74909632169729,127.958369561033,15.786208063751
"488","MYS","Malaysia","MY",2012,-1.00107465333552,0.103453970942161,88.4740800486988,13.842133658412,147.841754766013,5.47345419253853,22136.4059012109,35.9786063439972,29068159,90.2062492535408,65.8,10.0484416143022,142.164687315058,15.7866731910956
"489","MYS","Malaysia","MY",2013,-0.997734443408253,0.103372615432532,89.693720894841,13.7154015161779,142.720991464873,4.69372252557893,22860.2916230842,37.2161244843836,29468872,90.8866361546179,57.05751226,9.97253954615172,145.933395665664,15.3918078377008
"490","MYS","Malaysia","MY",2014,-0.994347176529214,0.103322906307758,90.9041515751027,13.3287480692634,138.312231176843,6.00672194558203,23910.7662759679,37.8122569176298,29866559,91.1267909869736,63.6654258813225,10.2489057761273,150.430901030157,14.7663261201818
"491","MYS","Malaysia","MY",2015,-0.990914833697752,0.103303886235192,92.1350235884949,13.086552342046,131.370051684834,5.09151572393023,24792.4882815787,37.9967637615756,30270962,91.7124987573719,71.0640678111957,10.1212508542015,145.697384840297,14.8310450127089
"492","MYS","Malaysia","MY",2016,-0.987499773535406,0.10324926578945,93.3946248668391,12.5648756739628,126.898978793276,4.44975576515729,25546.441575356,38.2241511665339,30684804,91.5374754540697,78.78830993,8.8604551317411,141.648981930837,15.7642318534861
"493","MYS","Malaysia","MY",2017,-0.984063644224389,0.103200960101567,94.6736508902755,12.1795825167973,133.219455720418,5.74182957621825,26648.3296520057,38.2745006191089,31105028,91.3888986095558,80.14047901,8.64115283613901,136.116321658186,21.1569679976425
"494","MYS","Malaysia","MY",2018,-0.980586604546265,0.103181148962292,95.9628214883579,11.9535784435011,130.502780400217,4.74160645035721,27536.9184977165,38.3030602405377,31528585,92.4632009919041,81.2010486181174,8.55112020467626,134.525994691772,20.405015434994
"495","MEX","Mexico","MX",2000,-1.17371298588671,0.0270211052147301,50.8757143959464,9.51521934438588,52.4326817487387,4.94245371467422,17783.1249579466,33.5640036612807,98899845,96.6769136881031,5.08138415338066,0.0151668589571601,14.2344813583884,12.4688527064931
"496","MEX","Mexico","MX",2001,-1.17525440325143,0.0269476131660868,51.5950271354716,9.88112603307671,47.1660730175839,-0.404390126692846,17464.2906681448,33.3242458474494,100298153,96.5967346522456,7.0380231165045,0.0498513666547778,21.6928810244392,13.7332000520488
"497","MEX","Mexico","MX",2002,-1.17664760413417,0.0269183708497195,52.3083196584274,10.3777164459419,46.6979147083911,-0.0398444814685348,17219.2784994365,33.8182222404504,101684758,96.7217181449546,11.9,0.227650637669807,25.498675032496,14.726971174972
"498","MEX","Mexico","MX",2003,-1.17790045239987,0.0269252150900136,53.0265799017464,11.0337903739071,50.2056894551963,1.44638268370363,17231.7215487567,34.2448907685243,103081020,96.6125135040487,12.9,0.415567288721047,29.198100678476,15.841971684021
"499","MEX","Mexico","MX",2004,-1.17902710152402,0.0269563359157573,53.7642079271586,10.4872897953287,58.4243214904687,3.92059081028791,17661.6242217534,34.9624593496017,104514932,96.6608095641253,14.1,1.01160856134892,36.790087563756,17.2924936697084
"500","MEX","Mexico","MX",2005,-1.18003741169466,0.0269988875037069,54.5308279533939,10.5217066665057,62.3591238277744,2.30780706591736,17815.194834353,35.4372266614418,106005203,96.9267958150579,17.21,1.81345060958942,44.4588988712186,18.4066663218408
"501","MEX","Mexico","MX",2006,-1.18132460617253,0.0270766572411811,55.330719925924,10.3444234976116,56.0927246318034,4.49507789421408,18346.8783396788,36.019970363541,107560153,96.9241741402431,19.52,2.80773122366235,51.5018428804206,18.4652944850311
"502","MEX","Mexico","MX",2007,-1.18264842780496,0.0271960369396398,56.1591100594151,10.4053811429815,56.7952793615147,2.29144571429802,18490.455155726,36.3050208107604,109170502,96.8182852970828,20.81,4.12604313205412,60.9683575513832,18.3180462062911
"503","MEX","Mexico","MX",2008,-1.1838780268063,0.0273220998853173,57.0052064096299,10.7295188813689,57.7770309296138,1.14358458719398,18424.3271883697,36.351970799237,110815271,96.8396212829339,21.71,6.79746837419186,67.9540539137426,18.4915218047881
"504","MEX","Mexico","MX",2009,-1.18499318579432,0.0274659751291014,57.8532817202089,11.9169638457325,55.9677697591441,-5.28574413681748,17194.6568139338,36.8444634777453,112463887,96.7585058593027,26.34,8.57267897916422,73.9735894065266,17.3438545655104
"505","MEX","Mexico","MX",2010,-1.18595691538573,0.0276142426721557,58.6913053319273,11.7713633086286,60.7603184699927,5.11811814321162,17816.620123802,36.8197123997504,114092963,96.780845523845,31.05,9.27565094439698,80.0956435849598,17.4582572634212
"506","MEX","Mexico","MX",2011,-1.18657224343671,0.0274756219269988,59.5156629542941,11.7770831054448,63.4696779207521,3.66300792950094,18213.4249122719,37.0789805765926,115695473,96.9115384460695,37.1762954125184,9.99699357294645,81.7519048476512,17.2839952000542
"507","MEX","Mexico","MX",2012,-1.18715270727978,0.0273145104816192,60.3277630597495,11.946733981519,65.7672458233911,3.64232267941347,18622.7070015328,37.5647653717911,117274155,96.8260750327494,39.75,11.1510298240904,85.8903890631316,17.5552746468308
"508","MEX","Mexico","MX",2013,-1.18766689166512,0.0271562255971067,61.1266550065588,12.191387292477,63.7648766108259,1.35409196151679,18628.1912801179,37.7050189288961,118827161,96.8612163050548,43.46,10.7280800893661,89.8341524796675,15.6475412216572
"509","MEX","Mexico","MX",2014,-1.18807656159553,0.0270337148845594,61.9126664780473,12.2022648396185,64.9635791932957,2.80434012838097,18907.4630622176,37.2452228081059,120355128,96.8651660092023,44.39,10.8283869715963,87.1988927634226,15.4207737621284
"510","MEX","Mexico","MX",2015,-1.18838555788593,0.0269439531721029,62.6859013863525,12.3309065136051,71.1663144806972,3.28799159933094,19288.2455873186,37.4794016578721,121858258,96.803540144754,57.4310429923633,12.1105341912897,88.3717556507332,16.5527665757375
"511","MEX","Mexico","MX",2016,-1.18955467367121,0.0268527785066228,63.4447264590139,12.0169539988569,76.1002763177311,2.91054645929347,19612.2290750311,37.5700736241608,123333376,96.6506868581709,59.540446,12.9113233712179,90.5923754166918,16.8811344303103
"512","MEX","Mexico","MX",2017,-1.19062775718304,0.02678532308419,64.1875171686515,11.6284060154727,77.1941394020982,2.11808234691182,19795.8684950156,37.4098541521519,124777324,96.614509138279,63.85224909,13.6246566723935,91.6267069487722,16.6317575459464
"513","MEX","Mexico","MX",2018,-1.19162356072347,0.0267282846450129,64.9146264050001,11.6656287738373,80.4483211741163,2.13595812119722,19992.230139994,37.7042188796013,126190788,96.6141677373018,65.7726344759233,14.5486277492775,95.2316028013075,17.153153049492
"514","MAR","Morocco","MA",2000,-1.23474955501867,0.044761341737292,64.5164216894466,17.6041341832193,59.1618267897056,1.91287298063767,4372.64766268323,24.9264766296348,28793679,88.1227203725399,0.693791244805455,NA,8.13372962864523,4.94900286969234
"515","MAR","Morocco","MA",2001,-1.23365222581837,0.0473911709522466,65.2617745910822,17.8871729081631,59.4180038973489,7.3199674542072,4636.15202345404,25.3452816675608,29126330,86.8080380721628,1.37143810096418,NA,16.382905089656,4.0902338193655
"516","MAR","Morocco","MA",2002,-1.23237789949884,0.0501185500947756,65.9976876540444,17.6402498205155,60.5340864045186,3.12144965600538,4723.94601769485,25.0050093109213,29454768,86.799478267324,2.37325319241544,0.00679007215402274,21.0447082794881,3.82772323991824
"517","MAR","Morocco","MA",2003,-1.23092977133845,0.0529225602505311,66.732879229218,17.4233499982418,58.3277426764957,5.96116215478284,4946.48226767752,26.1717567758184,29782884,86.0768940683835,3.35336668122363,0.00910590122836996,24.7117438324643,4.09367004216247
"518","MAR","Morocco","MA",2004,-1.22930576487481,0.0557927234474648,67.4775128837105,17.9050829757389,61.596533473438,4.79701836216324,5122.99099964676,26.7013144049938,30115214,86.8390954480223,11.6079347729582,0.214708751530041,31.0038573858383,4.34520903620343
"519","MAR","Morocco","MA",2005,-1.23056206617575,0.059017671269093,68.24010979162,18.5470095999218,67.9148544916014,3.29163968433596,5229.77520682845,26.8061211822436,30455561,88.1839700631473,15.0844445240204,0.818037796118745,40.6914356297689,4.40364897563371
"520","MAR","Morocco","MA",2006,-1.23276434199171,0.0611819298759672,69.0223683620883,17.8416192248279,71.4962867805158,7.57463164458541,5560.40328268073,26.7313450476533,30804683,86.3975191634218,19.7711915653115,1.2720695746163,51.9555127381119,4.1101510442422
"521","MAR","Morocco","MA",2007,-1.23467680425277,0.0636140418263249,69.8267376204347,17.5145553101787,78.4871743394128,3.53159415154489,5689.63392913838,26.5650610781763,31163673,89.1368739672293,21.5,1.53178349676561,64.2713071722964,7.68127364190993
"522","MAR","Morocco","MA",2008,-1.23629445657127,0.0662946378818019,70.6628075285682,16.7672070508913,85.6728209004978,5.92327768597593,5955.17458822986,26.4574817556095,31536811,88.0408782092142,33.1,1.56397550785969,72.3462305684617,9.48465588356413
"523","MAR","Morocco","MA",2009,-1.23760689039609,0.0691885530197773,71.5417589065651,18.2398264222434,67.91510294823,4.24375732083367,6131.70757049651,26.4304504638865,31929087,86.9713807795234,41.3,1.50177485500916,79.2717969041833,11.012782795825
"524","MAR","Morocco","MA",2010,-1.23861639565762,0.0722841369696636,72.4700627380686,17.9478323375273,75.2476345357777,3.8157179167666,6284.12011608832,26.3950832750185,32343389,87.0564754583087,52,1.55982108121075,98.8835121761668,11.5923659082232
"525","MAR","Morocco","MA",2011,-1.23931357436889,0.0755568834410719,73.452498319516,18.7006829846466,83.4268001663258,5.24569729729485,6525.13646130802,26.3651524614362,32781850,86.8800124866324,46.107482597,1.81566002385527,111.506640579469,10.8782014244283
"526","MAR","Morocco","MA",2012,-1.23969627835144,0.0789910499703314,74.4833027111808,19.8365100762961,85.1249172938184,3.00996126221978,6628.26704997325,25.8927444043914,33241898,87.6704396017837,55.4160531914894,2.07431284012045,117.370956533772,9.86421955423727
"527","MAR","Morocco","MA",2013,-1.24040936745233,0.0814634205257603,75.5449092538651,19.8579388210348,80.0205585556891,4.53542420003856,6831.11480662597,25.8461135445133,33715693,86.6104331885919,56,2.50310663847051,125.827997713706,8.67507048570217
"528","MAR","Morocco","MA",2014,-1.24129137966813,0.0833357639415532,76.6129218014788,19.9165528390622,81.7722741890864,2.66949392694423,6915.10292245736,25.3913370404591,34192347,88.3393344975448,56.8,2.90547679997609,129.018698535465,7.27571369239038
"529","MAR","Morocco","MA",2015,-1.24185496740967,0.0854278597456813,77.6688393457316,19.2772913608988,77.1980363378713,4.53637816806425,7129.68626960028,24.9624150366592,34663603,87.371931777924,57.08,3.31048391016941,124.279337032564,6.41124928646338
"530","MAR","Morocco","MA",2016,-1.24209709081705,0.0877254526553412,78.7055702442303,19.3089617450744,80.8605951862807,1.05985639008179,7109.24290612405,24.53831452163,35126296,88.0033042875796,58.27123642,3.57404169407848,118.184816195895,5.89351569023116
"531","MAR","Morocco","MA",2017,-1.24201472743443,0.0902133960193098,79.7250593771006,18.9797160109879,83.9749997884048,4.23485005408639,7314.15448711835,24.1429418012739,35581294,87.6410517317424,61.76221201,3.87526240994029,123.424724619747,5.75131484260462
"532","MAR","Morocco","MA",2018,-1.24160567974353,0.0928762210511924,80.7285189334528,18.9745053856898,87.9901194591362,2.99021416952922,7437.63753502891,24.2400151632402,36029138,87.7369622215677,64.8038651924043,4.30929249315269,124.171554915357,6.10378951254754
"533","MOZ","Mozambique","MZ",2000,-1.15197880235287,0.155613290660476,22.5233691090821,15.3813567648778,47.1644766806058,1.1885205754578,630.679731070392,55.2470400511372,17711927,80.489133243934,0.109592530041641,NA,0.28830855050385,0.483933792184216
"534","MOZ","Mozambique","MZ",2001,-1.16125461647678,0.157805756962287,23.1718609323737,17.9148205657871,49.4762928092117,12.0896767055365,687.142690383733,55.1094335751937,18221888,81.5219424142045,0.160031946644069,NA,0.837739755616981,0.479044761991732
"535","MOZ","Mozambique","MZ",2002,-1.16987002780444,0.160597181379091,23.8614346753478,15.9195727598552,71.6493225345509,9.29047845666686,729.278851225828,54.98728196649,18764155,76.9490726211465,0.259612611253739,NA,1.35768970145472,0.465605831970584
"536","MOZ","Mozambique","MZ",2003,-1.17774313512279,0.164007048756,24.5823901930364,16.4728448779492,68.1578544007042,6.92645006118866,756.9221464634,54.8781160125056,19331100,77.1152219284382,0.419538843913707,NA,2.25417591342448,0.401301529659461
"537","MOZ","Mozambique","MZ",2004,-1.18483470265392,0.168051559176461,25.3192502352552,17.9064640210912,69.1400844998229,7.92975086035226,793.168856950241,54.6771416551496,19910552,77.4916907240861,0.679447835392438,NA,3.55590342246664,0.377970434973375
"538","MOZ","Mozambique","MZ",2005,-1.19260408790033,0.170563825229569,26.0610964164908,17.3373961074977,68.9152001107411,6.63786881204369,821.741591302169,54.4732981871325,20493925,77.1524529491738,0.854357118107528,NA,7.33848201357231,0.322007619331094
"539","MOZ","Mozambique","MZ",2006,-1.2019488885565,0.170334330871443,26.8065184770722,16.5545432104775,64.3039624159973,9.70210677338765,876.400277781446,54.2746204070581,21080110,76.0259038285603,0.842954488044236,0.0104411219865551,11.0972713140491,0.333551390386483
"540","MOZ","Mozambique","MZ",2007,-1.21044272915418,0.170706739874211,27.5608687911697,15.8968172553167,63.1925738757274,7.73158234064772,918.317910986319,54.0732209536829,21673316,76.1713633606869,0.91,0.0293771382284095,14.2100221304391,0.359889552664668
"541","MOZ","Mozambique","MZ",2008,-1.22841046178717,0.177611959522388,28.3280297057402,16.3283924462144,62.2550663010805,7.28913231637716,958.573287443275,53.866788729517,22276596,73.6233460204299,1.56,0.0499851952246205,19.7741432308599,0.351597703706617
"542","MOZ","Mozambique","MZ",2009,-1.24428705235305,0.187460073827698,29.1140542740151,17.4813334962334,64.9494490261982,6.31379491047508,991.581978224241,53.6561086964044,22894710,72.4903914163181,2.68,0.0600488060342324,26.079303909069,0.360113755535667
"543","MOZ","Mozambique","MZ",2010,-1.25659829343115,0.199815553860527,29.9239222767619,17.9556618107737,70.7870362875668,6.48814964562332,1027.33970904353,53.4394282605602,23531574,73.1130687166622,4.17,0.073615985059053,30.6999268302239,0.374229110215917
"544","MOZ","Mozambique","MZ",2011,-1.26482415104168,0.214528048737115,30.7580139372822,19.2009427170292,80.2303498035349,7.40367267815563,1073.47871079443,53.221752301438,24187487,74.2484707285515,4.3,0.11730855623158,32.4768866092535,0.364320503810771
"545","MOZ","Mozambique","MZ",2012,-1.26850671864315,0.231367884171275,31.616582313894,20.4066897393219,101.87164442616,7.25843925258778,1120.12960724884,52.993096018013,24862648,75.0854889092001,6,0.118402436681765,35.414491383546,0.354507465491228
"546","MOZ","Mozambique","MZ",2013,-1.27927247040489,0.237344866905469,32.5042918182049,23.4648251357701,103.150504433069,6.9636071348707,1165.40943650463,52.753457432941,25560725,76.4960492843222,7.29393733,0.112876165042856,48.5169158735726,0.303465214544719
"547","MOZ","Mozambique","MZ",2014,-1.31195767959501,0.215534588994275,33.426794933747,26.4706906721209,111.465174652388,7.39851279713864,1217.09021012877,52.5008898698481,26286163,76.0650653441866,9.236314896,0.140701252608261,70.3131085062876,0.330424442248023
"548","MOZ","Mozambique","MZ",2015,-1.34025323994192,0.192644003405557,34.3879574760294,25.9273401177591,93.908708946939,6.72327878035819,1262.6130810912,52.2326249678163,27042002,77.0838123970605,16.93353299,0.157421776686504,74.4579931618968,0.330197446180205
"549","MOZ","Mozambique","MZ",2016,-1.3636357767011,0.169137804573372,35.3899412497775,26.3628539159166,105.638472008349,3.82421431921188,1273.78308400731,52.2302942026696,27829942,77.1454255384203,17.5212390868424,0.167441982802836,53.990770658562,0.2961594812033
"550","MOZ","Mozambique","MZ",2017,-1.3815696600018,0.145820744565746,36.4315051247489,24.649367695858,99.7188116866019,3.74131759312564,1283.65986980986,52.237052570693,28649007,74.9563188462744,10,0.215159207202146,41.4517035103961,0.281144016873458
"551","MOZ","Mozambique","MZ",2018,-1.4273386197186,0.145084965740417,37.508535313716,22.0283975562951,131.985656798777,3.42817366081721,1289.54300128945,52.2496505754427,29495962,75.4792801101178,NA,0.237801703579915,47.7157787203989,0.213608595930486
"552","NGA","Nigeria","NG",2000,-1.12908514777278,0.028816433463399,134.264248932222,2.12344219763044,48.9955994666527,5.01593475720539,2977.04154757664,46.0251369140334,122283850,78.6427587027824,0.0640808079494101,NA,0.0245330842952688,0.452532366293668
"553","NGA","Nigeria","NG",2001,-1.16096069414197,0.0285021173445677,137.679157196658,1.99062147444592,49.6805002885015,5.91768465163287,3075.00313052884,46.0035975816535,125394046,75.5246453395368,0.089901370457273,NA,0.212498925188202,0.478747611349904
"554","NGA","Nigeria","NG",2002,-1.17100242720304,0.0271429881691689,141.194896625932,1.34048798411306,40.0351685881311,15.3291557381864,3458.07074713787,46.0622046827192,128596076,63.0349173344631,0.320461975542327,NA,1.22013831899505,0.54589535064818
"555","NGA","Nigeria","NG",2003,-1.18044785577717,0.0258366199561893,144.823205639184,0.951746573175938,49.3349648618029,7.34719497034287,3619.14029021986,46.0698611447746,131900631,66.1729394479322,0.558576244860521,NA,2.3877618902369,0.673638930506709
"556","NGA","Nigeria","NG",2004,-1.18939864429151,0.0244730267405374,148.578040559087,4.78763735240833,31.895870440492,9.25055822849697,3854.00800694811,46.0956439740696,135320422,72.7695463996508,1.28613764134527,NA,6.75966632737814,0.759322935011243
"557","NGA","Nigeria","NG",2005,-1.1976395013676,0.023211285156007,152.469905684201,4.5445469697572,33.0594600696505,6.43851652509102,3997.43969304272,46.0979525271347,138865016,73.9107171746948,3.54915571796492,0.000360061889165807,13.3849406678497,0.880897172834373
"558","NGA","Nigeria","NG",2006,-1.20575795218763,0.0221680776996125,156.503077615644,5.12584168187662,42.566565803723,6.05942803125549,4130.40321933093,46.0169008997855,142538308,75.2650087395404,5.54503608300536,NA,22.676151031623,1.18422340189418
"559","NGA","Nigeria","NG",2007,-1.21503772927842,0.0212025907982648,160.677203904389,9.44834003607713,39.3369315096852,6.59113036073539,4288.27013112096,45.962483421346,146339977,75.3374227858428,6.77,0.0366229386519584,27.6039478945661,1.07944803080022
"560","NGA","Nigeria","NG",2008,-1.22377027882419,0.0203647308147989,164.991845361617,9.42895736341358,40.7968353499,6.76447277784797,4458.6222651729,45.9272347176333,150269623,74.7202492208594,8,0.045102928088134,41.9169827823418,0.870185852532551
"561","NGA","Nigeria","NG",2009,-1.231845886153,0.0197401347077757,169.444462377988,8.64994794355443,36.0587104056279,8.03692510189684,4690.37963135957,45.9143664219125,154324933,73.2511454933936,9.3,0.0531074262640373,48.2866005844953,0.960311448831149
"562","NGA","Nigeria","NG",2010,-1.23222399767805,0.0195814187428328,174.032079449257,8.84810020762782,43.3207568422645,8.00565591528179,4932.33498667095,45.9112122490814,158503197,76.1062959085459,11.5,0.0625274454243342,55.0763584913685,0.66259672983126
"563","NGA","Nigeria","NG",2011,-1.2456567957243,0.0196895124655536,178.755416845087,8.57215225478966,53.2779583342983,5.30792420366642,5056.89242663648,45.8530444102196,162805071,77.7652890072796,13.8,NA,58.4547544546169,0.441881797089166
"564","NGA","Nigeria","NG",2012,-1.25169827780586,0.019808789200428,183.61251139146,8.22817784298207,44.5323680484012,4.23006117510556,5131.37374987434,45.5787067983548,167228767,78.1400413835328,16.1,0.00853860131288156,67.4392144453305,0.250056219385281
"565","NGA","Nigeria","NG",2013,-1.25715924004472,0.019958889216369,188.594012758435,7.15521853043965,31.0488599618018,6.67133539288376,5329.12306787399,45.3441252295363,171765769,79.2413771676583,19.1,0.0087590187328077,74.0811501166216,0.209900321493539
"566","NGA","Nigeria","NG",2014,-1.26195774869663,0.0202465854372238,193.687651108403,6.46448612877933,30.8851937150808,6.30971865572383,5516.38650439616,45.1799626038526,176404902,80.0097452324077,21,0.00892265292307527,78.7734882744266,0.103902989470805
"567","NGA","Nigeria","NG",2015,-1.26616930643034,0.0205340779324919,198.883854321069,5.93515905733764,21.3326518707854,2.65269329541835,5514.77045532312,45.0398140517131,181137448,79.3681065197236,36,0.00866082644600359,83.2683084946631,0.10332209163066
"568","NGA","Nigeria","NG",2016,-1.26967510204026,0.0209467833787599,204.179198919596,5.38428178643838,20.7225188807225,-1.61686894991816,5284.8919491207,44.9479061177506,185960289,79.0168902929161,25.67,0.0580398258356742,82.9974015789751,0.0830892663771069
"569","NGA","Nigeria","NG",2017,-1.27255634310303,0.0213567490577074,209.573559735169,4.40331516263561,26.3475990009104,0.805886619542704,5190.35438635709,44.9813493791244,190873311,79.1534285691804,42,0.0580668079387806,75.9248216056935,0.0730034221035191
"570","NGA","Nigeria","NG",2018,-1.27459696889704,0.0220083815631547,215.064988965381,5.60432946025276,33.0078334908649,1.92275734157302,5155.07454617157,45.0624703240684,195874740,78.7962262804142,NA,0.0377613884893945,88.1842412477574,0.0717249405835669
"571","PAK","Pakistan","PK",2000,-0.904724730948793,0.0292555982973288,184.650760170195,8.08612353369108,25.3634296894019,4.26008801156806,3245.37845588589,15.202249722774,142343578,74.3827404155118,NA,NA,0.21531916248445,2.14513365682012
"572","PAK","Pakistan","PK",2001,-0.90405848642633,0.029809611937911,189.365922063097,7.34670936139003,27.630045237448,3.55441821600166,3277.05141237621,15.1776187420649,145978402,75.8017253935209,1.31855077925626,NA,0.508709500738335,2.22772681125801
"573","PAK","Pakistan","PK",2002,-0.903361244993422,0.0303450413948739,193.998676836862,8.18406645274745,27.6338067154702,2.50833772413712,3279.0308677349,15.3374708123552,149549700,76.9370653559186,2.57742673683831,NA,1.1357669055839,2.44432051685828
"574","PAK","Pakistan","PK",2003,-0.902608720055309,0.0308942115244998,198.5955959423,8.27838936888945,29.7963964450084,5.77703399201583,3388.17664615312,16.0386995475034,153093373,77.1352603027492,5.04115812592502,NA,1.57054479425442,2.64376107253186
"575","PAK","Pakistan","PK",2004,-0.901816280883471,0.0314370553460182,203.228384443753,7.76209454803364,27.549625426659,7.54686001537084,3560.81186416589,16.767652122696,156664697,76.9170458071562,6.16432098534156,NA,3.20615179819356,2.87379996017865
"576","PAK","Pakistan","PK",2005,-0.901012090576709,0.0319410368322337,207.949366957244,7.4610935374479,32.1544291384714,6.51877807388874,3706.82400020508,17.3928439944194,160304008,77.0395810161778,6.33232909830782,0.00910769492425916,7.96686443423174,3.26119793586197
"577","PAK","Pakistan","PK",2006,-0.900208894459081,0.0323903720060155,212.773229296389,10.4362743666141,35.6817296644661,5.89898444129835,3836.49272639761,18.0854902438029,164022627,78.3920225506806,6.5,0.0162239810974372,21.0376809780031,3.1946884986789
"578","PAK","Pakistan","PK",2007,-0.899367871479019,0.0328357823092372,217.683822384807,9.8739949171983,32.9904285662027,4.83281727717085,3931.17580823604,18.3851369682674,167808105,78.1995275648159,6.8,0.0269075203489128,37.4574946782219,2.86410838141578
"579","PAK","Pakistan","PK",2008,-0.898476891478497,0.0332898752130621,222.66628528435,9.74969194677231,35.5942014925682,1.7014054654513,3908.59896013896,18.8562547885674,171648986,77.4997339668494,7,0.0979219300485702,51.2789175463,2.57312152138201
"580","PAK","Pakistan","PK",2009,-0.897618798836705,0.0336590853711178,227.69511337692,10.5188622747459,32.0718482614804,2.83165851919991,3930.50819595476,19.720854057611,175525609,77.2826699865383,7.5,0.223117869939993,53.7482994860311,3.50048635922978
"581","PAK","Pakistan","PK",2010,-0.896695317142383,0.0340570815478567,232.753010844749,10.3162266270873,32.8689265807296,1.60668862905307,3906.87401440434,20.5288704843982,179424641,76.7184103634655,8,0.440010355099443,55.279945634669,3.38810487016663
